year,genre_1,genre_2,co_occurrence_count
2014,pop,uk funky,1
2014,post-teen pop,uk dance,1
2014,post-teen pop,uk funky,1
2014,tropical house,uk funky,1
2014,uk dance,uk funky,1
2014,uk dance,uk pop,1
2014,uk funky,uk funky,1
2014,uk funky,uk pop,1
2014,chicago rap,dance pop,1
2014,chicago rap,pop,1
2014,chicago rap,r&b,1
2014,chicago rap,trap music,1
2014,chicago rap,urban contemporary,1
2014,hip hop,r&b,1
2014,hip hop,urban contemporary,1
2014,rap,urban contemporary,1
2014,cali rap,cali rap,1
2014,cali rap,hip hop,1
2014,cali rap,pop,1
2014,cali rap,pop rap,1
2014,cali rap,rap,1
2014,cali rap,southern hip hop,1
2014,cali rap,trap music,1
2014,candy pop,emo,1
2014,candy pop,pixie,1
2014,candy pop,pop emo,1
2014,candy pop,pop punk,1
2014,emo,emo,1
2014,emo,pixie,1
2014,emo,pop emo,1
2014,emo,pop punk,1
2014,pixie,pixie,1
2014,pixie,pop emo,1
2014,pixie,pop punk,1
2014,pop emo,pop emo,1
2014,pop emo,pop punk,1
2014,pop punk,pop punk,1
2014,country pop,modern country rock,1
2014,australian pop,pop rock,1
2014,pop rock,post-teen pop,1
2014,pop rock,uk pop,1
2014,permanent wave,permanent wave,1
2014,permanent wave,pop,1
2014,nyc rap,nyc rap,1
2014,nyc rap,trap music,1
2014,canadian hip hop,canadian hip hop,1
2014,canadian hip hop,canadian pop,1
2014,canadian hip hop,hip hop,1
2014,canadian hip hop,pop rap,1
2014,canadian hip hop,rap,1
2014,canadian hip hop,toronto rap,1
2014,canadian pop,canadian pop,1
2014,canadian pop,hip hop,1
2014,canadian pop,pop rap,1
2014,canadian pop,rap,1
2014,canadian pop,toronto rap,1
2014,hip hop,toronto rap,1
2014,pop rap,toronto rap,1
2014,rap,toronto rap,1
2014,toronto rap,toronto rap,1
2014,alternative r&b,pop,1
2014,alternative r&b,trap soul,1
2014,pop,trap soul,1
2014,pop rap,trap soul,1
2014,rap,trap soul,1
2014,trap soul,trap soul,1
2014,atl hip hop,viral trap,1
2014,hip hop,viral trap,1
2014,pop rap,viral trap,1
2014,rap,viral trap,1
2014,southern hip hop,viral trap,1
2014,trap music,viral trap,1
2014,viral trap,viral trap,1
2014,dance pop,deep pop r&b,1
2014,deep pop r&b,electropop,1
2014,deep pop r&b,metropopolis,1
2014,deep pop r&b,pop,1
2014,deep pop r&b,post-teen pop,1
2014,deep pop r&b,r&b,1
2014,deep pop r&b,urban contemporary,1
2014,electropop,r&b,1
2014,electropop,urban contemporary,1
2014,metropopolis,pop rap,1
2014,metropopolis,r&b,1
2014,metropopolis,urban contemporary,1
2014,pop,underground hip hop,1
2014,trap music,underground hip hop,1
2014,latin viral pop,latin viral pop,1
2014,latin viral pop,pop,1
2014,latin viral pop,rap latina,1
2014,latin viral pop,reggaeton,1
2014,pop,rap latina,1
2014,rap latina,rap latina,1
2014,rap latina,reggaeton,1
2014,australian pop,viral pop,1
2014,pop,viral pop,1
2014,post-teen pop,viral pop,1
2014,viral pop,viral pop,1
2014,big room,progressive house,1
2014,big room,tropical house,1
2014,progressive house,tropical house,1
2014,atl hip hop,atl trap,1
2014,atl trap,atl trap,1
2014,atl trap,gangster rap,1
2014,atl trap,pop,1
2014,atl trap,pop rap,1
2014,atl trap,rap,1
2014,atl trap,trap music,1
2014,gangster rap,pop,1
2014,acoustic pop,acoustic pop,1
2014,acoustic pop,dance pop,1
2014,acoustic pop,folk-pop,1
2014,acoustic pop,lilith,1
2014,acoustic pop,neo mellow,1
2014,acoustic pop,pop,1
2014,acoustic pop,pop rock,1
2014,dance pop,folk-pop,1
2014,dance pop,lilith,1
2014,folk-pop,folk-pop,1
2014,folk-pop,lilith,1
2014,folk-pop,neo mellow,1
2014,folk-pop,pop,1
2014,folk-pop,pop rock,1
2014,lilith,lilith,1
2014,lilith,neo mellow,1
2014,lilith,pop,1
2014,lilith,pop rock,1
2014,electropop,modern alternative rock,1
2014,electropop,modern rock,1
2014,modern alternative rock,pop,1
2014,atl hip hop,r&b,1
2014,atl hip hop,urban contemporary,1
2014,contemporary country,neo mellow,1
2014,country,neo mellow,1
2014,country dawn,country pop,1
2014,country dawn,neo mellow,1
2014,country pop,neo mellow,1
2014,country road,neo mellow,1
2014,tropical house,uk contemporary r&b,1
2014,uk contemporary r&b,uk contemporary r&b,1
2014,uk contemporary r&b,uk pop,1
2014,dance pop,neo soul,1
2014,hip pop,neo soul,1
2014,hip pop,r&b,1
2014,hip pop,urban contemporary,1
2014,dance pop,gangster rap,1
2014,colombian pop,colombian pop,1
2014,colombian pop,dance pop,1
2014,colombian pop,latin,1
2014,colombian pop,latin pop,1
2014,colombian pop,mexican pop,1
2014,colombian pop,pop,1
2014,modern alternative rock,modern blues rock,1
2014,modern alternative rock,south african rock,1
2014,modern blues rock,modern blues rock,1
2014,modern blues rock,modern rock,1
2014,modern blues rock,south african rock,1
2014,modern rock,south african rock,1
2014,south african rock,south african rock,1
2014,hip hop,pittsburgh rap,1
2014,pittsburgh rap,pittsburgh rap,1
